Name,Train Accuracy,Train F1 Negative,Train F1 Positive,Train MCC Score,Train MCC Std,Validation Accuracy,Validation F1 Negative,Validation F1 Positive,Validation MCC Score,Validation MCC Std,Test Accuracy,Test F1 Negative,Test F1 Positive,Test MCC Score,Test MCC Std,Ratio,Random
knn,100.0,100.0,100.0,100.0,0.0,93.37979797979798,96.13369563564204,76.55501089324619,74.43250189137225,12.810830755968755,93.44,96.16508306233676,77.31328320802007,74.9670186843806,1.5227521547205072,5.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,95.36398467432949,97.36361075847782,80.72840396533388,79.80260615405707,7.133298722091524,97.67123287671232,98.65045745870272,91.50719199499687,90.32413483264072,2.666681209272458,6.0,10
svclin,100.0,100.0,100.0,100.0,0.0,93.47038019451811,96.20200962555788,76.57450076804915,73.22363959597935,7.54803465486309,96.84931506849315,98.16475289890352,88.867217675499,87.08253408538512,3.301132067901815,6.0,10
logistic,100.0,100.0,100.0,100.0,0.0,93.81373415856174,96.39830519149707,77.9821486571961,74.75603595793181,10.134787961678782,96.7123287671233,98.07678714859438,88.68217054263566,86.7723187694697,2.296278387851998,6.0,10
random,100.0,100.0,100.0,100.0,0.0,94.16592985558503,96.70795049067392,74.27110953562565,73.90424156932406,11.095430142980288,95.61643835616437,97.4802563742032,83.14035087719297,81.33690327037452,2.76369210892262,6.0,10
knn,100.0,100.0,100.0,100.0,0.0,93.9920424403183,96.52518711045818,77.81720430107526,74.64125375403202,14.94123379288055,95.61643835616438,97.43550200803212,84.91694352159469,82.36519878785836,4.142019860990603,6.0,10
svcrbf,99.9624060150376,99.97847147470398,99.85185185185183,99.83103835472158,0.3778097244327234,96.2406015037594,97.89094463174716,82.67540065092902,81.74144819561997,9.566044499209452,95.20958083832336,97.32573754423768,77.03267973856211,76.58706707901453,3.903732969878693,7.0,10
svclin,99.9248120300752,99.9569891975826,99.70147591200222,99.65991359076664,0.465698194010695,94.8872180451128,97.07176613762076,79.80421728808827,77.09877662540858,9.305251737810332,94.13173652694609,96.66314639498452,75.66752246469832,72.48891704012006,3.3247689916603407,7.0,10
logistic,100.0,100.0,100.0,100.0,0.0,94.28571428571428,96.69636581440992,78.60714285714286,75.90284688902287,11.777825117101097,93.89221556886228,96.52195845955984,74.92718663450371,71.57575328084447,3.06492993027291,7.0,10
random,99.81203007518798,99.89258846552562,99.24806966912232,99.1428400688458,0.6116132401044067,95.48872180451126,97.48022695124978,78.35336617405582,77.82136084199729,9.754583090648948,93.77245508982035,96.5220358615265,70.15589118530295,68.63544542616152,5.386218144653217,7.0,10
knn,100.0,100.0,100.0,100.0,0.0,96.09022556390975,97.79074254647534,82.96428571428571,81.52886531028089,8.080792490131662,95.08982035928145,97.22672579815436,78.58463726884779,76.37598604613123,2.8828147144366225,7.0,10
svcrbf,99.93322203672788,99.9623706491063,99.7037037037037,99.66745892612614,0.4553506186442601,95.99194630872483,97.77984459465576,79.29629629629629,78.25769545447795,8.75531452984782,96.59574468085108,98.10650162450878,83.1527884159463,81.8644402210947,1.5960658560834664,8.0,10
svclin,99.86633240462086,99.92474129821262,99.40295182400445,99.33049931044786,0.3743030151449718,95.05413870246085,97.20910355519972,78.18300653594773,75.61144944307425,4.22139394832842,95.0,97.17456287503462,78.2510914324276,75.52875407069423,4.130218002159846,8.0,10
logistic,100.0,100.0,100.0,100.0,0.0,95.05413870246085,97.20430468791938,78.35343260111063,76.07168928625134,1.7974203795209154,94.6808510638298,96.9908255780874,77.09439914091078,74.17768896230545,2.803057245535348,8.0,10
random,99.86633240462086,99.92474129821262,99.40295182400445,99.33049931044786,0.3743030151449718,95.72080536912752,97.64590588871395,76.38095238095238,76.30029641163505,6.973012745918775,95.53191489361704,97.52071929992084,77.40477319424687,75.77900577461104,1.715227460397512,8.0,10
knn,100.0,100.0,100.0,100.0,0.0,95.7199105145414,97.6185368516998,78.78451178451178,77.01168749787288,7.06904640738635,95.85106382978724,97.69239858569884,79.3984962406015,77.73502364336113,6.491456746984251,8.0,10
svcrbf,99.96965098634294,99.98309382924768,99.85185185185183,99.83562219316912,0.3675599500661939,96.11677753141169,97.8679908534923,77.76621621621621,77.43036053466547,10.096920196704868,96.81159420289856,98.23399229486516,83.6007326007326,81.97468619170348,2.2090204086356766,,10
svclin,99.87869591207983,99.93243240833309,99.4073582649434,99.34381423180533,0.6820598425454565,94.90465631929048,97.16701161105507,74.19924812030075,72.34249198638761,10.89674930734199,94.78260869565216,97.05359959895893,77.21071987789313,74.92441306245601,4.943730929427171,,10
logistic,100.0,100.0,100.0,100.0,0.0,95.14708056171472,97.30214499487856,75.38063063063063,73.74188534880385,10.924785222171066,94.68599033816426,96.98866069916048,77.39956578376031,75.36468938534759,2.137349336006346,,10
random,99.66625281648042,99.81445983734284,98.34127380867366,98.15641865568588,0.3700854873042943,95.75314116777534,97.6917634061122,73.27000885824415,73.59645045751502,15.941097531782512,95.07246376811594,97.3033954928232,71.45259545259545,70.13190260303254,2.82771796824985,,10
knn,100.0,100.0,100.0,100.0,0.0,96.23725055432372,97.92513233560425,79.49003165910841,78.48840484528873,9.310403102023088,94.20289855072464,96.75289798372316,72.96186006527421,69.89699517970469,2.4659686495999416,,10
svcrbf,100.0,100.0,100.0,100.0,0.0,87.98573975044565,88.89860996312609,86.71985708025753,77.92573219650635,10.674125966521306,76.19047619047619,79.67006802721087,71.25116713352008,55.81639678563023,3.6705418362804334,1.0,10
svclin,100.0,100.0,100.0,100.0,0.0,88.57397504456328,88.47388632872504,88.5972985479627,78.08301318994697,9.536021508144222,80.47619047619047,81.11225208899627,79.7702135263111,61.15547178923873,3.8769784027417,1.0,10
logistic,100.0,100.0,100.0,100.0,0.0,90.37433155080214,90.2215945029038,90.51591545709194,81.07317668644853,9.934121891150062,80.95238095238095,81.4799154334038,80.39024390243904,62.017541344879234,4.76825885670756,1.0,10
random,100.0,100.0,100.0,100.0,0.0,91.58645276292336,91.78196713680586,91.35672392124005,83.39838016901402,10.67580613597225,77.14285714285714,79.29694727104531,74.48079658605974,55.548638721378026,2.9998781089513384,1.0,10
knn,100.0,100.0,100.0,100.0,0.0,82.4777183600713,80.39682539682539,83.98875634169752,67.3257593544188,11.467534626574924,79.04761904761905,78.66310160427807,79.0,59.1670637812353,4.374679168386005,1.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,89.97551020408164,92.80139159406272,83.32811390530752,77.2537743563166,7.493359117490433,90.15873015873017,92.9348496998858,83.76113360323886,77.72496748856385,1.8101913907355829,2.0,10
svclin,100.0,100.0,100.0,100.0,0.0,89.16734693877552,91.79302291636256,83.92543859649122,76.14425111341657,5.486693584064024,86.98412698412697,90.11740231404542,80.90805469818517,71.17805423897777,2.974754787894315,2.0,10
logistic,100.0,100.0,100.0,100.0,0.0,89.57551020408164,92.08407244851192,84.51390108567674,77.19045019205075,7.693421532815487,87.61904761904762,90.58920329812796,81.89191976486362,72.59484232864475,4.283666070983975,2.0,10
random,99.89949748743716,99.9250936329588,99.8473282442748,99.77370849678849,0.5060031839115363,91.17551020408165,93.70766688974932,85.113395729636,80.06305793194167,8.175884948027429,89.84126984126985,92.62727515734731,83.66261808367071,76.79503679499575,2.0632399224836653,2.0,10
knn,100.0,100.0,100.0,100.0,0.0,88.35918367346939,91.11854329245634,82.95051649890361,74.55719596688884,7.057833119437066,89.20634920634922,91.85886402753871,83.98671096345515,75.86663531308582,4.466930347154447,2.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,92.47851650836724,95.178253590388,82.68519870037898,79.75404839230602,6.703116046110586,92.14285714285714,94.8760582029214,83.14012047003061,78.52357970846228,4.824772779564803,3.0,10
svclin,100.0,100.0,100.0,100.0,0.0,90.07236544549976,93.33066591812135,80.3392315157021,74.36241928069539,7.185813007733881,90.47619047619048,93.50059496329432,82.17021276595744,76.02322433488465,3.333287632054423,3.0,10
logistic,100.0,100.0,100.0,100.0,0.0,90.97693351424697,93.94679427102108,82.0731044260456,76.61691582425811,7.2115709735782145,89.76190476190476,93.02627336162308,80.74308300395258,74.05353750371356,2.1863340524061545,3.0,10
random,99.9245283018868,99.94962216624684,99.84962406015038,99.80024750464072,0.4466601582985616,91.8679330619629,94.80596881862763,81.11609686609685,78.00276629981565,5.72828380498152,89.04761904761904,92.85576923076924,76.52631578947368,69.78487304695886,3.6270159528896193,3.0,10
knn,100.0,100.0,100.0,100.0,0.0,91.5649027589326,94.398079432191,82.68149643149643,77.71909074530667,8.490506636280793,90.71428571428572,93.68491551459292,82.39353669586228,76.36446337543953,6.099371266281703,3.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,93.98450946643716,96.30042665463334,83.86969648816145,80.56825165583552,9.87809946539344,91.15384615384616,94.60865756860927,75.34206271048376,71.03357611939423,4.01495663388048,4.0,10
svclin,99.93975903614458,99.9623352165725,99.84962406015038,99.81283764426234,0.4185077502583883,92.79116465863451,95.46509096351932,82.33386327503975,78.00552184541091,4.3073299652254216,85.57692307692307,90.63591893780573,68.58917480035493,60.19655430917361,4.546220994638249,4.0,10
logistic,100.0,100.0,100.0,100.0,0.0,92.5473321858864,95.31657129150918,81.62199339395882,77.25760097488606,3.0232570111003887,88.26923076923076,92.47701557111004,73.35221783047871,66.31425835402744,3.085166018836371,4.0,10
random,99.8198198198198,99.88714724664769,99.55334438916528,99.44134940128008,0.8345604813868289,93.26161790017213,95.9373023320474,80.16167822619435,77.5341934296569,12.113348998019148,87.88461538461539,92.7671592775041,62.70944741532976,58.43782663679565,3.266123947416169,4.0,10
knn,100.0,100.0,100.0,100.0,0.0,93.74641422834196,96.10295426048286,84.10986261225091,80.39315453272474,6.383691497383514,88.65384615384615,92.96840568363486,70.51154821886529,63.800264951019074,3.3958703626165474,4.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,94.58989898989898,96.81998300892732,81.84077332464429,79.41487103774048,10.323478746857244,94.72,96.8969462457458,82.29808756124547,80.11961068194054,2.883266303058439,5.0,10
svclin,99.84962406015038,99.90977443609022,99.54887218045111,99.46107299141887,0.4919707990811051,93.58989898989898,96.16587724850748,80.40208536982729,76.65521812863253,11.257236904457471,91.36,94.79902373070708,74.4480998298355,69.33415772826854,4.217396589092915,5.0,10
logistic,100.0,100.0,100.0,100.0,0.0,93.7939393939394,96.27987239144817,81.21534820824881,77.66915044036327,17.96897303730262,91.68,94.948476646885,76.41051567239636,71.50833559699706,3.5883586077926304,5.0,10
random,99.69937343358396,99.81918569947966,99.10885080225684,98.93591370201572,0.7384030245823038,93.7919191919192,96.3782198313842,78.25738916256158,75.92340264964754,12.109773538990044,93.6,96.21020371402766,79.41542411375531,76.08618567811045,3.557709360863888,5.0,10
knn,100.0,100.0,100.0,100.0,0.0,93.5919191919192,96.15964152806256,80.50574712643677,76.86602039667636,9.63127169490206,91.2,94.71264534025497,73.73969195863694,68.54359435090555,3.3953455197545,5.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,94.50338933097552,96.86747349504506,77.217620764781,76.12991269258823,6.71033874427418,95.34246575342463,97.29716056409282,83.17073170731707,80.56757001297794,2.395630392127757,6.0,10
svclin,99.69920162444043,99.82396178710091,98.96727111897393,98.80649170913804,1.4166258121899866,92.09106984969054,95.38305044631343,72.08728208728209,68.19654994612446,14.2531105217289,93.97260273972604,96.42530058630852,80.77755819060168,77.60132151138569,5.704811946764127,6.0,10
logistic,100.0,100.0,100.0,100.0,0.0,93.29501915708812,96.0847628920372,76.3567626067626,73.19955390933757,7.378497752724786,92.87671232876713,95.73563147177512,78.37784049790129,75.03948565130479,3.5596734531201,6.0,10
random,99.699293922193,99.82427807126815,98.95849148771842,98.78946242079148,0.7710276222474454,94.16003536693192,96.68587459672474,75.1877751877752,74.6108294297816,2.7983217665759392,95.8904109589041,97.6352511830092,84.303507615446,82.52803273725571,2.300677209285233,6.0,10
knn,100.0,100.0,100.0,100.0,0.0,93.81226053639844,96.41512863458568,77.25541125541125,74.14565473828314,5.300790448143516,94.1095890410959,96.54035496826012,80.19027484143763,76.79623793580308,3.005517967691856,6.0,10
svcrbf,99.9248120300752,99.9569891975826,99.70147591200222,99.65991359076664,0.465698194010695,95.33834586466163,97.36772505668254,79.4040569902639,77.80847263873306,6.949712460694295,96.40718562874252,97.97021511307226,84.36842105263159,82.85439589445292,0.1367694404357242,7.0,10
svclin,99.81203007518798,99.89240347218538,99.2569823250938,99.15437385582295,0.5912490218317454,93.8345864661654,96.46018201391892,75.95340798976072,72.73849964303986,9.669157474148935,91.49700598802396,95.05552555538564,69.62860037632075,65.19450297002719,4.438061262268546,7.0,10
logistic,100.0,100.0,100.0,100.0,0.0,93.98496240601504,96.551076893885,76.26230339543034,73.20284988726621,11.223937754470366,91.25748502994011,94.8744867028308,70.23964689554752,66.21346745247745,3.206357778586072,7.0,10
random,99.54887218045111,99.7417038945717,98.21997853867916,97.98006927889642,0.4506435401361208,94.4360902255639,96.89560890393356,72.90930652999619,72.16648918133146,7.583720018411072,96.2874251497006,97.89228909901752,84.42747111681643,82.53218261738463,1.1045737326346348,7.0,10
knn,100.0,100.0,100.0,100.0,0.0,95.33834586466163,97.37589304331584,79.02282492529825,77.20240351278123,11.884035626890968,93.53293413173654,96.28623609207276,74.97318701969866,71.33347429706451,2.53954151445339,7.0,10
svcrbf,99.8662765702034,99.92470586567882,99.40296844931564,99.33186509705207,0.6977452571623174,96.38836689038033,97.99896838531878,81.17941463975619,79.9202669832354,15.485938403196853,94.8936170212766,97.17611438731151,73.35564135564135,71.8727967899247,3.416615633091844,8.0,10
svclin,99.66577517713468,99.81160501742244,98.52056780049163,98.34850979595082,0.8108887560899092,95.05055928411632,97.21526654863536,77.6101556101556,75.08827926117984,11.15754623609899,90.53191489361704,94.61839205368352,60.52090455326047,55.415180793360925,2.305528009634594,8.0,10
logistic,100.0,100.0,100.0,100.0,0.0,95.58657718120806,97.519297343653,79.75682262294839,77.63429324228404,12.784509697034249,90.95744680851064,94.84278764042216,63.18929669839237,58.50232213046733,4.372296763936105,8.0,10
random,99.7325531404068,99.84962396052804,98.7922821936482,98.64472123838492,0.7752640539172166,95.85592841163312,97.71857511458776,77.22619047619047,76.95491504546071,11.72322634512246,94.7872340425532,97.12194036909077,72.36404471698589,71.19446407403316,4.055237919936843,8.0,10
knn,100.0,100.0,100.0,100.0,0.0,95.98926174496644,97.76090720143002,80.47288195675291,78.89425787917762,6.899154824618273,93.82978723404256,96.53834026820864,71.61216831948539,68.23545510892188,3.5977516223981385,8.0,10
svcrbf,99.90895295902884,99.94933855498608,99.5510999721526,99.502504208032,0.4541712698989824,96.72357723577235,98.19034530977284,82.66705069124424,81.20228062939387,5.585283636271451,95.2657004830918,97.42229589722338,71.01604278074868,71.12155544036177,1.5128571352356204,,10
svclin,99.60560077252036,99.78021973189875,98.08052979698616,97.8839953788488,0.4373587063664461,95.3909830007391,97.42217059221612,78.14557169046333,75.79313489210304,7.267814383639017,94.68599033816425,97.06324420677365,72.1025641025641,69.37490402268875,3.235272210251326,,10
logistic,99.96965098634294,99.9831223628692,99.84962406015038,99.83344100743145,0.3724372296471813,95.2660753880266,97.34798361195108,77.91452616220417,75.5277064740045,2.897571845741201,94.20289855072464,96.76742005794117,71.86920821252123,68.73671789897526,5.038696427239387,,10
random,99.6662068331264,99.81417449990532,98.36126406852492,98.184034831196,0.9033201744867174,95.75240206947524,97.67394766490784,75.52036065940405,74.51606733475836,4.555910769752926,95.07246376811594,97.3316135709958,67.85190615835776,69.78817855900793,2.8422827511472257,,10
knn,100.0,100.0,100.0,100.0,0.0,95.14560236511456,97.30077089625983,75.77937174711369,73.33276239561248,3.969494171031203,94.39613526570048,96.91683901270608,69.24310776942357,66.87319516014902,3.9848705835539566,,10
svcrbf,100.0,100.0,100.0,100.0,0.0,87.98573975044565,88.89860996312609,86.71985708025753,77.92573219650635,10.674125966521306,76.19047619047619,79.67006802721087,71.25116713352008,55.81639678563023,3.6705418362804334,1.0,10
svclin,100.0,100.0,100.0,100.0,0.0,88.57397504456328,88.47388632872504,88.5972985479627,78.08301318994697,9.536021508144222,80.47619047619047,81.11225208899627,79.7702135263111,61.15547178923873,3.8769784027417,1.0,10
logistic,100.0,100.0,100.0,100.0,0.0,90.37433155080214,90.2215945029038,90.51591545709194,81.07317668644853,9.934121891150062,80.95238095238095,81.4799154334038,80.39024390243904,62.017541344879234,4.76825885670756,1.0,10
random,100.0,100.0,100.0,100.0,0.0,91.58645276292334,91.82067352845344,91.32251082251082,83.4678321503242,9.722670610510074,76.66666666666666,78.41545893719807,74.60188933873144,54.0596502572761,3.980270055073153,1.0,10
knn,100.0,100.0,100.0,100.0,0.0,82.4777183600713,80.39682539682539,83.98875634169752,67.3257593544188,11.467534626574924,79.04761904761905,78.66310160427807,79.0,59.1670637812353,4.374679168386005,1.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,89.97551020408164,92.80139159406272,83.32811390530752,77.2537743563166,7.493359117490433,90.15873015873017,92.9348496998858,83.76113360323886,77.72496748856385,1.8101913907355829,2.0,10
svclin,100.0,100.0,100.0,100.0,0.0,89.16734693877552,91.79302291636256,83.92543859649122,76.14425111341657,5.486693584064024,86.98412698412697,90.11740231404542,80.90805469818517,71.17805423897777,2.974754787894315,2.0,10
logistic,100.0,100.0,100.0,100.0,0.0,89.57551020408164,92.08407244851192,84.51390108567674,77.19045019205075,7.693421532815487,87.61904761904762,90.58920329812796,81.89191976486362,72.59484232864475,4.283666070983975,2.0,10
random,99.89949748743716,99.9250936329588,99.8473282442748,99.77370849678849,0.5060031839115363,90.37551020408164,93.12996096123936,83.85311240483654,78.15745461459615,9.647068168771712,90.47619047619048,93.1187577458628,84.53036437246963,78.3114110227204,2.636131984122424,2.0,10
knn,100.0,100.0,100.0,100.0,0.0,88.35918367346939,91.11854329245634,82.95051649890361,74.55719596688884,7.057833119437066,89.20634920634922,91.85886402753871,83.98671096345515,75.86663531308582,4.466930347154447,2.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,92.47851650836724,95.178253590388,82.68519870037898,79.75404839230602,6.703116046110586,92.14285714285714,94.8760582029214,83.14012047003061,78.52357970846228,4.824772779564803,3.0,10
svclin,100.0,100.0,100.0,100.0,0.0,90.07236544549976,93.33066591812135,80.3392315157021,74.36241928069539,7.185813007733881,90.47619047619048,93.50059496329432,82.17021276595744,76.02322433488465,3.333287632054423,3.0,10
logistic,100.0,100.0,100.0,100.0,0.0,90.97693351424697,93.94679427102108,82.0731044260456,76.61691582425811,7.2115709735782145,89.76190476190476,93.02627336162308,80.74308300395258,74.05353750371356,2.1863340524061545,3.0,10
random,100.0,100.0,100.0,100.0,0.0,92.78154681139756,95.42509306566843,82.73223550642906,80.2882705394748,10.699852848632371,90.00000000000001,93.42215762273902,79.12820512820512,72.74953379160489,7.715232917218682,3.0,10
knn,100.0,100.0,100.0,100.0,0.0,91.5649027589326,94.398079432191,82.68149643149643,77.71909074530667,8.490506636280793,90.71428571428572,93.68491551459292,82.39353669586228,76.36446337543953,6.099371266281703,3.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,93.98450946643716,96.30042665463334,83.86969648816145,80.56825165583552,9.87809946539344,91.15384615384616,94.60865756860927,75.34206271048376,71.03357611939423,4.01495663388048,4.0,10
svclin,99.93975903614458,99.9623352165725,99.84962406015038,99.81283764426234,0.4185077502583883,92.79116465863451,95.46509096351932,82.33386327503975,78.00552184541091,4.3073299652254216,85.57692307692307,90.63591893780573,68.58917480035493,60.19655430917361,4.546220994638249,4.0,10
logistic,100.0,100.0,100.0,100.0,0.0,92.5473321858864,95.31657129150918,81.62199339395882,77.25760097488606,3.0232570111003887,88.26923076923076,92.47701557111004,73.35221783047871,66.31425835402744,3.085166018836371,4.0,10
random,99.87969897608453,99.9248117644149,99.69918009612664,99.62574814037892,0.5125229309446159,94.22547332185886,96.5044246418162,83.327158977882,81.0562655239568,7.714049609402197,89.03846153846152,93.45664135877408,66.21428571428571,62.83422044046804,3.2623287949479294,4.0,10
knn,100.0,100.0,100.0,100.0,0.0,93.74641422834196,96.10295426048286,84.10986261225091,80.39315453272474,6.383691497383514,88.65384615384615,92.96840568363486,70.51154821886529,63.800264951019074,3.3958703626165474,4.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,94.58989898989898,96.81998300892732,81.84077332464429,79.41487103774048,10.323478746857244,94.72,96.8969462457458,82.29808756124547,80.11961068194054,2.883266303058439,5.0,10
svclin,99.84962406015038,99.90977443609022,99.54887218045111,99.46107299141887,0.4919707990811051,93.58989898989898,96.16587724850748,80.40208536982729,76.65521812863253,11.257236904457471,91.36,94.79902373070708,74.4480998298355,69.33415772826854,4.217396589092915,5.0,10
logistic,100.0,100.0,100.0,100.0,0.0,93.7939393939394,96.27987239144817,81.21534820824881,77.66915044036327,17.96897303730262,91.68,94.948476646885,76.41051567239636,71.50833559699706,3.5883586077926304,5.0,10
random,99.69937343358396,99.81918569947966,99.10885080225682,98.93591370201572,0.7384030245823037,93.7919191919192,96.3782198313842,78.25738916256158,75.92340264964754,12.109773538990044,93.6,96.21117938367335,79.40080971659918,76.03492851908895,3.7030730024306777,5.0,10
knn,100.0,100.0,100.0,100.0,0.0,93.5919191919192,96.15964152806256,80.50574712643677,76.86602039667636,9.63127169490206,91.2,94.71264534025497,73.73969195863694,68.54359435090555,3.3953455197545,5.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,94.50338933097552,96.86747349504506,77.217620764781,76.12991269258823,6.71033874427418,95.34246575342463,97.29716056409282,83.17073170731707,80.56757001297794,2.395630392127757,6.0,10
svclin,99.69920162444043,99.82396178710091,98.96727111897393,98.80649170913804,1.4166258121899866,92.09106984969054,95.38305044631343,72.08728208728209,68.19654994612446,14.2531105217289,93.97260273972604,96.42530058630852,80.77755819060168,77.60132151138569,5.704811946764127,6.0,10
logistic,100.0,100.0,100.0,100.0,0.0,93.29501915708812,96.0847628920372,76.3567626067626,73.19955390933757,7.378497752724786,92.87671232876713,95.73563147177512,78.37784049790129,75.03948565130479,3.5596734531201,6.0,10
random,99.7852231298168,99.8745917489332,99.25252448529194,99.13239210534346,0.6112903265590592,93.98762157382848,96.59207036615396,74.2031598031598,73.75449884461779,2.615061731270475,95.61643835616438,97.48088841835946,83.11664295874822,81.28352166267553,1.7743948674853176,6.0,10
knn,100.0,100.0,100.0,100.0,0.0,93.81226053639844,96.41512863458568,77.25541125541125,74.14565473828314,5.300790448143516,94.1095890410959,96.54035496826012,80.19027484143763,76.79623793580308,3.005517967691856,6.0,10
svcrbf,99.9248120300752,99.9569891975826,99.70147591200222,99.65991359076664,0.465698194010695,95.33834586466163,97.36772505668254,79.4040569902639,77.80847263873306,6.949712460694295,96.40718562874252,97.97021511307226,84.36842105263159,82.85439589445292,0.1367694404357242,7.0,10
svclin,99.81203007518798,99.89240347218538,99.2569823250938,99.15437385582295,0.5912490218317454,93.8345864661654,96.46018201391892,75.95340798976072,72.73849964303986,9.669157474148935,91.49700598802396,95.05552555538564,69.62860037632075,65.19450297002719,4.438061262268546,7.0,10
logistic,100.0,100.0,100.0,100.0,0.0,93.98496240601504,96.551076893885,76.26230339543034,73.20284988726621,11.223937754470366,91.25748502994011,94.8744867028308,70.23964689554752,66.21346745247745,3.206357778586072,7.0,10
random,99.47368421052632,99.69873924087052,97.91919340835751,97.62924339887851,1.258349058434482,94.8872180451128,97.14323444501107,75.47121129190096,74.62807856437752,6.092574832628833,96.04790419161677,97.7631404556344,83.03672903672904,81.17751328813219,1.7585028799188518,7.0,10
knn,100.0,100.0,100.0,100.0,0.0,95.33834586466163,97.37589304331584,79.02282492529825,77.20240351278123,11.884035626890968,93.53293413173654,96.28623609207276,74.97318701969866,71.33347429706451,2.53954151445339,7.0,10
svcrbf,99.8662765702034,99.92470586567882,99.40296844931564,99.33186509705207,0.6977452571623174,96.38836689038033,97.99896838531878,81.17941463975619,79.9202669832354,15.485938403196853,94.8936170212766,97.17611438731151,73.35564135564135,71.8727967899247,3.416615633091844,8.0,10
svclin,99.66577517713468,99.81160501742244,98.52056780049163,98.34850979595082,0.8108887560899092,95.05055928411632,97.21526654863536,77.6101556101556,75.08827926117984,11.15754623609899,90.53191489361704,94.61839205368352,60.52090455326047,55.415180793360925,2.305528009634594,8.0,10
logistic,100.0,100.0,100.0,100.0,0.0,95.58657718120806,97.519297343653,79.75682262294839,77.63429324228404,12.784509697034249,90.95744680851064,94.84278764042216,63.18929669839237,58.50232213046733,4.372296763936105,8.0,10
random,99.59894137944512,99.77440062467193,98.19531789990464,97.97254241470831,1.136080556165133,95.7225950782998,97.6447805187935,76.54070660522274,76.25627394557918,10.55647990793942,94.46808510638296,96.94116527570203,71.1016731016731,69.33999880184227,1.707988132777134,8.0,10
knn,100.0,100.0,100.0,100.0,0.0,95.98926174496644,97.76090720143002,80.47288195675291,78.89425787917762,6.899154824618273,93.82978723404256,96.53834026820864,71.61216831948539,68.23545510892188,3.5977516223981385,8.0,10
svcrbf,99.90895295902884,99.94933855498608,99.5510999721526,99.502504208032,0.4541712698989824,96.72357723577235,98.19034530977284,82.66705069124424,81.20228062939387,5.585283636271451,95.2657004830918,97.42229589722338,71.01604278074868,71.12155544036177,1.5128571352356204,,10
svclin,99.60560077252036,99.78021973189875,98.08052979698616,97.8839953788488,0.4373587063664461,95.3909830007391,97.42217059221612,78.14557169046333,75.79313489210304,7.267814383639017,94.68599033816425,97.06324420677365,72.1025641025641,69.37490402268875,3.235272210251326,,10
logistic,99.96965098634294,99.9831223628692,99.84962406015038,99.83344100743145,0.3724372296471813,95.2660753880266,97.34798361195108,77.91452616220417,75.5277064740045,2.897571845741201,94.20289855072464,96.76742005794117,71.86920821252123,68.73671789897526,5.038696427239387,,10
random,99.48420471789213,99.71262321991884,97.48566171575212,97.21614536846076,0.917416780218265,95.99482631189947,97.8073001694132,76.87392811530744,76.00043499514622,5.734105450985173,94.8792270531401,97.22690152911098,66.60190615835776,68.36155351593102,3.962454853386669,,10
knn,100.0,100.0,100.0,100.0,0.0,95.14560236511456,97.30077089625983,75.77937174711369,73.33276239561248,3.969494171031203,94.39613526570048,96.91683901270608,69.24310776942357,66.87319516014902,3.9848705835539566,,10
svcrbf,100.0,100.0,100.0,100.0,0.0,87.98573975044565,88.89860996312609,86.71985708025753,77.92573219650635,10.674125966521306,76.19047619047619,79.67006802721087,71.25116713352008,55.81639678563023,3.6705418362804334,1.0,10
svclin,100.0,100.0,100.0,100.0,0.0,88.57397504456328,88.47388632872504,88.5972985479627,78.08301318994697,9.536021508144222,80.47619047619047,81.11225208899627,79.7702135263111,61.15547178923873,3.8769784027417,1.0,10
logistic,100.0,100.0,100.0,100.0,0.0,90.37433155080214,90.2215945029038,90.51591545709194,81.07317668644853,9.934121891150062,80.95238095238095,81.4799154334038,80.39024390243904,62.017541344879234,4.76825885670756,1.0,10
random,100.0,100.0,100.0,100.0,0.0,90.98039215686272,91.143311674621,90.7922077922078,82.16156361005167,11.233634850378875,77.14285714285714,78.90978237509225,75.02042528358318,55.196919809441454,5.815101555516961,1.0,10
knn,100.0,100.0,100.0,100.0,0.0,82.4777183600713,80.39682539682539,83.98875634169752,67.3257593544188,11.467534626574924,79.04761904761905,78.66310160427807,79.0,59.1670637812353,4.374679168386005,1.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,89.97551020408164,92.80139159406272,83.32811390530752,77.2537743563166,7.493359117490433,90.15873015873017,92.9348496998858,83.76113360323886,77.72496748856385,1.8101913907355829,2.0,10
svclin,100.0,100.0,100.0,100.0,0.0,89.16734693877552,91.79302291636256,83.92543859649122,76.14425111341657,5.486693584064024,86.98412698412697,90.11740231404542,80.90805469818517,71.17805423897777,2.974754787894315,2.0,10
