Name,Train Accuracy,Train F1 Negative,Train F1 Positive,Train MCC Score,Train MCC Std,Validation Accuracy,Validation F1 Negative,Validation F1 Positive,Validation MCC Score,Validation MCC Std,Test Accuracy,Test F1 Negative,Test F1 Positive,Test MCC Score,Test MCC Std,Num Features
random,99.63590380282338,99.79752498934623,98.19538670284939,97.99843057349639,0.7387996342692985,96.23798965262381,97.9514357658194,76.78649237472766,77.10697210040242,11.735376822075821,95.26570048309179,97.4117277950079,72.27637721755369,71.31022769350719,3.496613216744497,509
random,99.6359497861774,99.79755357068021,98.19542070916776,97.99435363917243,0.9443604255499051,95.99408721359941,97.82158796751568,74.9183605065958,75.52981961349917,12.180156730729442,95.45893719806763,97.51196440851614,74.02402402402403,72.73792910638244,2.7872682081499356,508
random,99.6966018301375,99.83136579217438,98.4894053315106,98.32494622190076,0.5914013649058025,96.11603843311161,97.88980502177925,75.44746103569632,76.26208883709292,11.84548934036058,95.65217391304348,97.62029739283855,74.84942084942085,73.91496821123106,2.187312581152105,507
random,99.75725387409759,99.86506414318083,98.7922821936482,98.66009717570739,0.7666132213199262,96.23725055432374,97.95096346095308,76.77372098264593,77.21514446938292,11.465361698455427,95.36231884057972,97.46310954754227,73.01587301587303,71.97793030810047,3.6070938638856505,506
random,99.63585781946935,99.79772371532351,98.17664201454053,97.98410358100588,0.9836700325233707,95.99482631189949,97.81895025963294,75.29223950116446,75.54408166538133,12.44597058468529,95.55555555555557,97.56613090067735,74.43672243672245,73.32644865880675,2.590278802638231,505
random,99.7572998574516,99.8649786140049,98.801314284194,98.66894628978866,0.7444503139098763,96.11677753141169,97.88717768438211,75.83411142234671,76.25181951492877,12.438646078796918,95.45893719806763,97.51448395247868,73.74603174603176,72.6637690480851,2.7447709446498134,504
random,99.75725387409759,99.86503560968102,98.79457724229046,98.66510513804698,0.760927721464999,95.75166297117516,97.68565210136022,73.92934951758481,73.93028053538623,13.408238061271277,95.45893719806763,97.51448395247868,73.74603174603176,72.6637690480851,2.7447709446498134,503
random,99.75725387409759,99.86497883089919,98.7992368982157,98.66970763240036,0.7457068916651483,96.23798965262381,97.9483627868531,77.14044238385009,77.1705664166994,12.830624778851908,95.26570048309178,97.40893638992084,72.5954525954526,71.40626089544148,2.7294090771861503,502
random,99.75725387409759,99.86506414330253,98.792349450589,98.66020057514308,0.7605197438324449,95.63045084996304,97.62659228157953,72.27220666044195,72.82019588836765,14.718328318468952,95.16908212560386,97.35756198498441,71.86529386529386,70.72042215545684,3.2819069148271196,501
random,99.75725387409759,99.86514928798299,98.78533941691838,98.65608064755745,1.1490939246864402,95.99556541019956,97.8233423534806,74.80847039670569,75.35225055011865,13.434889197281649,95.26570048309176,97.40894305538106,72.60317460317461,71.38941075567617,3.476546043296975,500
random,99.66629879983446,99.81451656829113,98.33894320770908,98.1555426001263,0.7074288927280211,95.99482631189949,97.81895025963294,75.29223950116446,75.54408166538133,12.44597058468529,95.6521739130435,97.62029739283857,74.84942084942087,73.91496821123106,2.187312581152105,499
random,99.78764887110866,99.88191327115378,98.94733441473426,98.83412694325817,0.45609488336217757,96.11677753141169,97.88449312062372,76.119825708061,76.38037617354267,12.45890703578175,95.45893719806763,97.51727603970349,73.42857142857144,72.56644986052478,3.6152443535167724,498
random,99.60555478916632,99.78076122197513,98.03577532186397,97.81865693726284,0.9511056217198167,96.11603843311161,97.88408260068162,76.13880034772531,76.32498232200317,13.026620154319469,95.36231884057972,97.46310954754226,73.01587301587301,71.97793030810047,3.6070938638856505,497
random,99.72695084379454,99.84807258784903,98.65326591013944,98.50339500408839,0.6884283721647717,95.87435328898744,97.75073073932022,74.82010582010581,74.91186858868562,12.266548502887868,95.45893719806763,97.51448395247868,73.74603174603176,72.6637690480851,2.7447709446498134,496
random,99.72690486044053,99.84812946278461,98.64644725392013,98.49665186542754,0.6871771009376211,95.99482631189949,97.82595687682671,74.40130718954248,75.4088319507262,12.46823685393536,95.26570048309176,97.40894305538106,72.60317460317461,71.38941075567617,3.476546043296975,495
random,99.7572998574516,99.8650640954684,98.79468005155357,98.66392881998026,0.45949579132925344,95.87361419068736,97.75517633842728,74.2929292929293,74.70766581035416,11.246249632134738,95.65217391304348,97.62309614552359,74.53968253968256,73.80079888390541,3.919598676880275,494
