,gamma,C,rank,test_means,test_stds,train_means,train_stds
127,2.3209999999999997,2.7459000000000002,90,0.7425292161575774,0.06177967695742998,1.0,0.0
128,0.225,0.4452,72,0.7565072877956982,0.06627361721884498,0.9933597351461062,0.003320408109895577
129,4.057,2.1538000000000004,37,0.7584537480126327,0.06711332644400064,1.0,0.0
130,3.162,3.2471000000000005,90,0.7425292161575774,0.06177967695742998,1.0,0.0
131,1.7029999999999998,1.6095000000000002,51,0.757631265691197,0.06818599555487315,1.0,0.0
132,0.514,3.2951000000000006,90,0.7425292161575774,0.06177967695742998,1.0,0.0
133,1.5379999999999998,1.8475000000000001,51,0.757631265691197,0.06818599555487315,1.0,0.0
134,4.79,1.325,12,0.7634669124647591,0.0579368294531565,1.0,0.0
135,4.433000000000001,2.2593000000000005,37,0.7584537480126327,0.06711332644400064,1.0,0.0
136,3.979,1.3986,51,0.757631265691197,0.06818599555487315,1.0,0.0
137,3.886,2.9491000000000005,90,0.7425292161575774,0.06177967695742998,1.0,0.0
138,3.797,0.6003000000000001,11,0.7636979647125361,0.0783121030883051,0.9966909149974775,0.004052935453069011
139,4.993,4.6426,144,0.7278591391583771,0.04578815669969419,1.0,0.0
140,4.349,1.8542,86,0.7517135169256732,0.06599054843685656,1.0,0.0
141,4.2540000000000004,3.6816000000000004,144,0.7278591391583771,0.04578815669969419,1.0,0.0
142,0.656,1.1838,12,0.7634669124647591,0.0579368294531565,1.0,0.0
143,2.676,1.1194,22,0.7634414015028452,0.06440265934193246,1.0,0.0
144,0.318,4.0802,144,0.7278591391583771,0.04578815669969419,1.0,0.0
145,1.968,3.3009000000000004,90,0.7425292161575774,0.06177967695742998,1.0,0.0
146,3.807,4.0378,144,0.7278591391583771,0.04578815669969419,1.0,0.0
147,3.34,0.8759,22,0.7634414015028452,0.06440265934193246,1.0,0.0
148,0.296,1.6559000000000001,51,0.757631265691197,0.06818599555487315,1.0,0.0
149,2.502,1.1452,22,0.7634414015028452,0.06440265934193246,1.0,0.0
150,3.862,3.5959000000000003,144,0.7278591391583771,0.04578815669969419,1.0,0.0
151,3.175,4.203,144,0.7278591391583771,0.04578815669969419,1.0,0.0
152,2.8529999999999998,0.1788,6,0.7652933280730067,0.032454240845981794,0.946092754005592,0.025642652088823038
153,3.435,1.2841,12,0.7634669124647591,0.0579368294531565,1.0,0.0
154,1.0719999999999998,1.9926000000000001,79,0.7525615102090226,0.05855668756364171,1.0,0.0
155,3.826,1.6036000000000001,51,0.757631265691197,0.06818599555487315,1.0,0.0
